state_abbr,state_fips,place_fips,stpl_fips,city_name,metric_name,group_name,metric_number,group_number,num,denom,est,lci,uci,county_indicator,educ_indicator,multiplier_indicator,data_yr_type,geo_level,Date of export to MySQL database,version,NOTE - NCHS Disclaimer
MI,26,603000,2603000,Ann Arbor,Absenteeism,hispanic,1,6,147,1184,12.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,621000,2621000,Dearborn,Absenteeism,hispanic,1,6,63,375,16.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,622000,2622000,Detroit,Absenteeism,hispanic,1,6,2018,6194,32.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,627440,2627440,Farmington Hills,Absenteeism,hispanic,1,6,55,271,20.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,629000,2629000,Flint,Absenteeism,hispanic,1,6,55,210,26.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,634000,2634000,Grand Rapids,Absenteeism,hispanic,1,6,1857,2992,62.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,642160,2642160,Kalamazoo,Absenteeism,hispanic,1,6,268,915,29.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,646000,2646000,Lansing,Absenteeism,hispanic,1,6,763,1470,51.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,649000,2649000,Livonia,Absenteeism,hispanic,1,6,92,636,14.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,669035,2669035,Rochester Hills,Absenteeism,hispanic,1,6,54,601,9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,674900,2674900,Southfield,Absenteeism,hispanic,1,6,27,79,34.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,676460,2676460,Sterling Heights,Absenteeism,hispanic,1,6,54,382,14.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,680700,2680700,Troy,Absenteeism,hispanic,1,6,24,388,6.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,684000,2684000,Warren,Absenteeism,hispanic,1,6,94,409,23,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,686000,2686000,Westland,Absenteeism,hispanic,1,6,58,477,12.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MI,26,688940,2688940,Wyoming,Absenteeism,hispanic,1,6,1496,4696,31.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,706616,2706616,Bloomington,Absenteeism,hispanic,1,6,173,1684,10.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,707966,2707966,Brooklyn Park,Absenteeism,hispanic,1,6,251,1314,19.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,717000,2717000,Duluth,Absenteeism,hispanic,1,6,69,228,30.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,743000,2743000,Minneapolis,Absenteeism,hispanic,1,6,1020,4684,21.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,751730,2751730,Plymouth,Absenteeism,hispanic,1,6,210,816,25.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,754880,2754880,Rochester,Absenteeism,hispanic,1,6,445,1044,42.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MN,27,758000,2758000,St. Paul,Absenteeism,hispanic,1,6,1096,3863,28.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MS,28,829700,2829700,Gulfport,Absenteeism,hispanic,1,6,87,691,12.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MS,28,836000,2836000,Jackson,Absenteeism,hispanic,1,6,143,361,39.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,915670,2915670,Columbia,Absenteeism,hispanic,1,6,59,258,22.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,935000,2935000,Independence,Absenteeism,hispanic,1,6,338,1734,19.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,938000,2938000,Kansas City,Absenteeism,hispanic,1,6,1616,9385,17.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,941348,2941348,Lee's Summit,Absenteeism,hispanic,1,6,124,988,12.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,954074,2954074,O'Fallon,Absenteeism,hispanic,1,6,89,733,12.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,964550,2964550,St. Joseph,Absenteeism,hispanic,1,6,122,516,23.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,965000,2965000,St. Louis,Absenteeism,hispanic,1,6,147,1072,13.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MO,29,970000,2970000,Springfield,Absenteeism,hispanic,1,6,293,819,35.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MT,30,6550,3006550,Billings,Absenteeism,hispanic,1,6,350,1456,24,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
MT,30,50200,3050200,Missoula,Absenteeism,hispanic,1,6,49,275,17.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NE,31,128000,3128000,Lincoln,Absenteeism,hispanic,1,6,736,2919,25.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NE,31,137000,3137000,Omaha,Absenteeism,hispanic,1,6,2455,8616,28.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,231900,3231900,Henderson,Absenteeism,hispanic,1,6,1593,7470,21.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,240000,3240000,Las Vegas,Absenteeism,hispanic,1,6,6027,26325,22.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,251800,3251800,North Las Vegas,Absenteeism,hispanic,1,6,3798,14447,26.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,260600,3260600,Reno,Absenteeism,hispanic,1,6,2236,8238,27.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NV,32,268400,3268400,Sparks,Absenteeism,hispanic,1,6,658,2995,22,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NH,33,345140,3345140,Manchester,Absenteeism,hispanic,1,6,905,2388,37.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NH,33,350260,3350260,Nashua,Absenteeism,hispanic,1,6,732,2115,34.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,410000,3410000,Camden,Absenteeism,hispanic,1,6,1290,4955,26,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,413690,3413690,Clifton,Absenteeism,hispanic,1,6,375,4437,8.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,421000,3421000,Elizabeth,Absenteeism,hispanic,1,6,1342,8772,15.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,436000,3436000,Jersey City,Absenteeism,hispanic,1,6,953,4746,20.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,451000,3451000,Newark,Absenteeism,hispanic,1,6,2854,8987,31.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,456550,3456550,Passaic,Absenteeism,hispanic,1,6,1733,8735,19.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,457000,3457000,Paterson,Absenteeism,hispanic,1,6,3613,13805,26.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,474000,3474000,Trenton,Absenteeism,hispanic,1,6,33,5776,0.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NJ,34,474630,3474630,Union City,Absenteeism,hispanic,1,6,1231,7612,16.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NM,35,502000,3502000,Albuquerque,Absenteeism,hispanic,1,6,8480,37431,22.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NM,35,539380,3539380,Las Cruces,Absenteeism,hispanic,1,6,2383,8399,28.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NM,35,563460,3563460,Rio Rancho,Absenteeism,hispanic,1,6,1884,8731,21.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NM,35,570500,3570500,Santa Fe,Absenteeism,hispanic,1,6,1752,6474,27.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,601000,3601000,Albany,Absenteeism,hispanic,1,6,311,1031,30.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,611000,3611000,Buffalo,Absenteeism,hispanic,1,6,1347,2571,52.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,649121,3649121,Mount Vernon,Absenteeism,hispanic,1,6,364,1084,33.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,650617,3650617,New Rochelle,Absenteeism,hispanic,1,6,909,4737,19.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,651000,3651000,New York,Absenteeism,hispanic,1,6,5389,29048,18.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,663000,3663000,Rochester,Absenteeism,hispanic,1,6,2203,4415,49.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,665508,3665508,Schenectady,Absenteeism,hispanic,1,6,1000,1498,66.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,673000,3673000,Syracuse,Absenteeism,hispanic,1,6,567,1457,38.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NY,36,684000,3684000,Yonkers,Absenteeism,hispanic,1,6,812,4098,19.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,702140,3702140,Asheville,Absenteeism,hispanic,1,6,196,1726,11.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,710740,3710740,Cary,Absenteeism,hispanic,1,6,481,2631,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,712000,3712000,Charlotte,Absenteeism,hispanic,1,6,2547,16866,15.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,714100,3714100,Concord,Absenteeism,hispanic,1,6,413,2978,13.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,719000,3719000,Durham,Absenteeism,hispanic,1,6,1284,6275,20.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,722920,3722920,Fayetteville,Absenteeism,hispanic,1,6,291,2063,14.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,725580,3725580,Gastonia,Absenteeism,hispanic,1,6,213,923,23.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,728000,3728000,Greensboro,Absenteeism,hispanic,1,6,691,2812,24.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,728080,3728080,Greenville,Absenteeism,hispanic,1,6,117,641,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,731400,3731400,High Point,Absenteeism,hispanic,1,6,269,1228,21.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,734200,3734200,Jacksonville,Absenteeism,hispanic,1,6,190,1374,13.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,755000,3755000,Raleigh,Absenteeism,hispanic,1,6,1590,6541,24.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,774440,3774440,Wilmington,Absenteeism,hispanic,1,6,195,1762,11.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
NC,37,775000,3775000,Winston-Salem,Absenteeism,hispanic,1,6,1781,4739,37.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
ND,38,825700,3825700,Fargo,Absenteeism,hispanic,1,6,134,348,38.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,901000,3901000,Akron,Absenteeism,hispanic,1,6,258,786,32.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,912000,3912000,Canton,Absenteeism,hispanic,1,6,91,329,27.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,915000,3915000,Cincinnati,Absenteeism,hispanic,1,6,146,569,25.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,916000,3916000,Cleveland,Absenteeism,hispanic,1,6,1722,4338,39.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,918000,3918000,Columbus,Absenteeism,hispanic,1,6,1686,6294,26.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,921000,3921000,Dayton,Absenteeism,hispanic,1,6,158,294,53.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,961000,3961000,Parma,Absenteeism,hispanic,1,6,189,724,26.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,977000,3977000,Toledo,Absenteeism,hispanic,1,6,741,2213,33.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OH,39,988000,3988000,Youngstown,Absenteeism,hispanic,1,6,335,612,54.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,9050,4009050,Broken Arrow,Absenteeism,hispanic,1,6,133,2303,5.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,23200,4023200,Edmond,Absenteeism,hispanic,1,6,142,1057,13.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,41850,4041850,Lawton,Absenteeism,hispanic,1,6,326,1580,20.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,52500,4052500,Norman,Absenteeism,hispanic,1,6,119,1029,11.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,55000,4055000,Oklahoma City,Absenteeism,hispanic,1,6,3276,12306,26.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OK,40,75000,4075000,Tulsa,Absenteeism,hispanic,1,6,1236,7850,15.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,105350,4105350,Beaverton,Absenteeism,hispanic,1,6,1242,5050,24.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,105800,4105800,Bend,Absenteeism,hispanic,1,6,468,1634,28.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,123850,4123850,Eugene,Absenteeism,hispanic,1,6,976,3560,27.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,131250,4131250,Gresham,Absenteeism,hispanic,1,6,1324,4859,27.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,134100,4134100,Hillsboro,Absenteeism,hispanic,1,6,1235,6653,18.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,147000,4147000,Medford,Absenteeism,hispanic,1,6,876,3242,27,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,159000,4159000,Portland,Absenteeism,hispanic,1,6,3317,11337,29.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
OR,41,164900,4164900,Salem,Absenteeism,hispanic,1,6,2736,10608,25.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,202000,4202000,Allentown,Absenteeism,hispanic,1,6,759,12561,6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,206088,4206088,Bethlehem,Absenteeism,hispanic,1,6,424,3632,11.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,224000,4224000,Erie,Absenteeism,hispanic,1,6,370,1039,35.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,260000,4260000,Philadelphia,Absenteeism,hispanic,1,6,10851,29395,36.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,261000,4261000,Pittsburgh,Absenteeism,hispanic,1,6,116,306,37.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,263624,4263624,Reading,Absenteeism,hispanic,1,6,5505,8637,63.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
PA,42,269000,4269000,Scranton,Absenteeism,hispanic,1,6,392,1159,33.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
RI,44,419180,4419180,Cranston,Absenteeism,hispanic,1,6,491,2165,22.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
RI,44,454640,4454640,Pawtucket,Absenteeism,hispanic,1,6,753,2487,30.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
RI,44,459000,4459000,Providence,Absenteeism,hispanic,1,6,5551,15506,35.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
RI,44,474300,4474300,Warwick,Absenteeism,hispanic,1,6,159,756,21,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,513330,4513330,Charleston,Absenteeism,hispanic,1,6,25,356,7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,516000,4516000,Columbia,Absenteeism,hispanic,1,6,95,528,18,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,548535,4548535,Mount Pleasant,Absenteeism,hispanic,1,6,8,239,3.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,550875,4550875,North Charleston,Absenteeism,hispanic,1,6,92,1615,5.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SC,45,561405,4561405,Rock Hill,Absenteeism,hispanic,1,6,69,716,9.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SD,46,652980,4652980,Rapid City,Absenteeism,hispanic,1,6,245,723,33.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
SD,46,659020,4659020,Sioux Falls,Absenteeism,hispanic,1,6,300,1296,23.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,714000,4714000,Chattanooga,Absenteeism,hispanic,1,6,190,2140,8.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,715160,4715160,Clarksville,Absenteeism,hispanic,1,6,234,1917,12.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,740000,4740000,Knoxville,Absenteeism,hispanic,1,6,284,1168,24.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,748000,4748000,Memphis,Absenteeism,hispanic,1,6,358,7067,5.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,751560,4751560,Murfreesboro,Absenteeism,hispanic,1,6,147,1256,11.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TN,47,752006,4752006,Nashville,Absenteeism,hispanic,1,6,1836,9610,19.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,801000,4801000,Abilene,Absenteeism,hispanic,1,6,1181,7731,15.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,801924,4801924,Allen,Absenteeism,hispanic,1,6,110,1416,7.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,803000,4803000,Amarillo,Absenteeism,hispanic,1,6,1915,9490,20.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,804000,4804000,Arlington,Absenteeism,hispanic,1,6,2396,15918,15.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,805000,4805000,Austin,Absenteeism,hispanic,1,6,6524,39978,16.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,806128,4806128,Baytown,Absenteeism,hispanic,1,6,1084,5737,18.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,807000,4807000,Beaumont,Absenteeism,hispanic,1,6,506,2197,23,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,810768,4810768,Brownsville,Absenteeism,hispanic,1,6,4162,28075,14.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,810912,4810912,Bryan,Absenteeism,hispanic,1,6,751,6353,11.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,813024,4813024,Carrollton,Absenteeism,hispanic,1,6,1150,7948,14.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,815976,4815976,College Station,Absenteeism,hispanic,1,6,145,1585,9.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,817000,4817000,Corpus Christi,Absenteeism,hispanic,1,6,4697,24533,19.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,819000,4819000,Dallas,Absenteeism,hispanic,1,6,8637,69092,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,819972,4819972,Denton,Absenteeism,hispanic,1,6,587,3166,18.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,822660,4822660,Edinburg,Absenteeism,hispanic,1,6,4653,13366,34.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,824000,4824000,El Paso,Absenteeism,hispanic,1,6,10755,74915,14.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,827000,4827000,Fort Worth,Absenteeism,hispanic,1,6,7793,42553,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,827684,4827684,Frisco,Absenteeism,hispanic,1,6,395,6302,6.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,829000,4829000,Garland,Absenteeism,hispanic,1,6,3877,20495,18.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,830464,4830464,Grand Prairie,Absenteeism,hispanic,1,6,1704,12268,13.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,835000,4835000,Houston,Absenteeism,hispanic,1,6,18329,126904,14.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,837000,4837000,Irving,Absenteeism,hispanic,1,6,3074,25088,12.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,839148,4839148,Killeen,Absenteeism,hispanic,1,6,825,4040,20.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,841464,4841464,Laredo,Absenteeism,hispanic,1,6,9310,35362,26.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,841980,4841980,League City,Absenteeism,hispanic,1,6,433,3925,11,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,842508,4842508,Lewisville,Absenteeism,hispanic,1,6,1117,7781,14.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,843888,4843888,Longview,Absenteeism,hispanic,1,6,494,3252,15.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,845000,4845000,Lubbock,Absenteeism,hispanic,1,6,1486,9112,16.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,845384,4845384,McAllen,Absenteeism,hispanic,1,6,2436,14370,17,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,845744,4845744,McKinney,Absenteeism,hispanic,1,6,589,4318,13.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,847892,4847892,Mesquite,Absenteeism,hispanic,1,6,1016,13599,7.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,848072,4848072,Midland,Absenteeism,hispanic,1,6,1796,7622,23.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,848768,4848768,Mission,Absenteeism,hispanic,1,6,1937,9407,20.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,848804,4848804,Missouri City,Absenteeism,hispanic,1,6,297,2207,13.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,853388,4853388,Odessa,Absenteeism,hispanic,1,6,2966,19249,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,856000,4856000,Pasadena,Absenteeism,hispanic,1,6,3254,17527,18.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,856348,4856348,Pearland,Absenteeism,hispanic,1,6,848,4123,20.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,857200,4857200,Pharr,Absenteeism,hispanic,1,6,1233,11736,10.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,858016,4858016,Plano,Absenteeism,hispanic,1,6,964,11346,8.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,861796,4861796,Richardson,Absenteeism,hispanic,1,6,1069,5548,19.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,863500,4863500,Round Rock,Absenteeism,hispanic,1,6,877,5863,15,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,864472,4864472,San Angelo,Absenteeism,hispanic,1,6,805,7391,10.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,865000,4865000,San Antonio,Absenteeism,hispanic,1,6,18670,110429,16.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,870808,4870808,Sugar Land,Absenteeism,hispanic,1,6,267,3011,8.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,874144,4874144,Tyler,Absenteeism,hispanic,1,6,889,4999,17.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,876000,4876000,Waco,Absenteeism,hispanic,1,6,1081,5923,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
TX,48,879000,4879000,Wichita Falls,Absenteeism,hispanic,1,6,577,2701,21.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,943660,4943660,Layton,Absenteeism,hispanic,1,6,222,1268,17.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,955980,4955980,Ogden,Absenteeism,hispanic,1,6,1219,7052,17.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,957300,4957300,Orem,Absenteeism,hispanic,1,6,1102,2249,49,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,962470,4962470,Provo,Absenteeism,hispanic,1,6,651,3619,18,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,965330,4965330,St. George,Absenteeism,hispanic,1,6,383,1789,21.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
UT,49,967000,4967000,Salt Lake City,Absenteeism,hispanic,1,6,941,5797,16.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
